commit,tempo
d31ff2fed352cc15d808cb8aa91eba6576ed13ae,3.5481150150299072
899f5aa41769c6b6265c95bd63517b35e760f1fa,2.3340721130371094
ec9d809ddd2ed6930d1bf970999b152c5debdaa4,2.4065377712249756
b14a7a36e47934375c768d3d317403b01a6982ea,2.608167886734009
16c395e32c54fe38d05b88237c376d105c45231a,2.296367645263672
b9c18a7b4c6d194645a20312352cd4d4994eafb4,3.458392381668091
e7b2df21a92939e9f01ce0f9afd6112aafc1cfba,2.1807379722595215
2efa70955299ff7bb5d5bc9a5d12c218f922ab03,2.7769930362701416
f440a54026a53dd9adc957b572019956b7e41f65,2.345886468887329
b401cf1fbafe50b67d1ed4aebef5bf2909e662e3,2.780529260635376
6e91651a574fbc38eae152c8f7dc3c0c7d42fb7b,2.2507801055908203
7fdd27f7bd83a8323e07df304bb4722116d852ff,2.381178617477417
27f1fd142499654c26302bf260a6cd534dd16047,2.486001968383789
511a533d15c070ac4c0f9a510dd78f0619581b77,8.83941388130188
e7466435664b7d15252b00adc6381e0d20a122af,2.319762706756592
027931a8a123cb866279ba98609137816a41d40a,2.270272731781006
3376cf01580ecd9cd099b5513874c8bed2490839,2.5959532260894775
5ecbbefb6d83fbc4c8919b94b33f491fa0e0055f,3.8841519355773926
afe17a4bda72dc722e505967efc88ef449c0fd75,2.8703324794769287
c98ca86b7d08f75244de0b1f209f13abd80a2002,2.4150116443634033
d8b29df3558724090efaf18326937075c25ba7f3,4.74997091293335
f373cd5c5ea9e6e9c619d9913b1a9bc66001a1b8,2.3659250736236572
3f48eff1ee39e772bd0c1c097ff99fb62786e69f,2.572009801864624
41fc8a10bb8eb0e7b106e25eb643481376ac1829,2.430384874343872
432c63d9851cadb7e93a110a9a22716b0e033d87,2.209069013595581
fa6c9ba35de4ec98f5487f296bab7ee1b7fb2da5,2.397824764251709
9447289c87522d96d54228e817c5aa3cd04744c6,3.249546527862549
c757e65431ad1aec9a3bebe81ac919577e51ac58,4.419110059738159
24df43fa448efae530da9ed8d816a1ba3541bbcb,2.287609338760376
fdda9ca65689423794a8378c1f28faca7dffddf0,2.7322542667388916
8b8231108fb5930bab5c7e2f20685c9a9d237749,3.548321008682251
f1b513cf91663498aa1677580776a7c42c7322f2,2.368558168411255
91bbae3c35230734fd2cf6926a7ac1239119fc6e,2.186155080795288
a1e709ddf0ca48b25ad07ee13a2fbdb0a6d97c0e,3.9936811923980713
af67ae868e0d150e4d73e48a301c831bc2732b0c,2.298096179962158
7b175fc2bc63433c132fe19b5e3ce4b67938437f,2.3713810443878174
6d95e3680c8edf49c2353633dd9c1a7072440989,2.642693519592285
daacb02057cd702900f986a0a6867730ece13014,2.9850847721099854
88feabb4296d6483bdb5c85fed489e5014161ca5,12.059810638427734
be5cd4fd169005f50eea8ccefac4b91a9b4c503c,7.2191383838653564
5e4b7bcc36fbfff4c2cdeeea68390186ff9e6bb4,3.189669132232666
f8ac5cada7dee692a74e7a17b32bb64afe717314,2.5218770503997803
950c1a3c326cc706345fde50f2ba0d20a56acf4a,2.81337308883667
7bf6c5ca6e09ce2add22e0685db63da658b5fe17,2.6297192573547363
302140b2c69442e81f7b0b2af9d6e39277ac5674,3.1044349670410156
58484bb80ca0d6bca745d9962c79b06c536f3266,3.644390821456909
01479e2bbc2176706741949284cbae6816d0fe9b,2.2097389698028564
972d8bad229a4be6d98c8fcaad6880e1351af3ee,2.7772133350372314
1c578ab5542bd20904c4a5e4ebcc80b42af31bbb,2.394351005554199
430376edd36af694c8485c1782e82537a3fb628a,2.3132612705230713
934e9d336b7fb1fb41506fdd525ac98acbf91240,3.1388633251190186
06b92a49bf80debd4d9f2d334049d790d46c6081,2.6063601970672607
