commit,tempo
d31ff2fed352cc15d808cb8aa91eba6576ed13ae,5.900248765945435
899f5aa41769c6b6265c95bd63517b35e760f1fa,2.5536327362060547
ec9d809ddd2ed6930d1bf970999b152c5debdaa4,2.661566734313965
b14a7a36e47934375c768d3d317403b01a6982ea,3.178410768508911
16c395e32c54fe38d05b88237c376d105c45231a,2.8399319648742676
b9c18a7b4c6d194645a20312352cd4d4994eafb4,3.9419748783111572
e7b2df21a92939e9f01ce0f9afd6112aafc1cfba,2.435075283050537
2efa70955299ff7bb5d5bc9a5d12c218f922ab03,2.9221653938293457
f440a54026a53dd9adc957b572019956b7e41f65,2.4845621585845947
b401cf1fbafe50b67d1ed4aebef5bf2909e662e3,2.923308849334717
6e91651a574fbc38eae152c8f7dc3c0c7d42fb7b,2.353045701980591
7fdd27f7bd83a8323e07df304bb4722116d852ff,2.4114468097686768
27f1fd142499654c26302bf260a6cd534dd16047,2.5141046047210693
511a533d15c070ac4c0f9a510dd78f0619581b77,9.1551513671875
e7466435664b7d15252b00adc6381e0d20a122af,2.4943087100982666
027931a8a123cb866279ba98609137816a41d40a,2.445843458175659
3376cf01580ecd9cd099b5513874c8bed2490839,2.965641736984253
5ecbbefb6d83fbc4c8919b94b33f491fa0e0055f,3.910055637359619
afe17a4bda72dc722e505967efc88ef449c0fd75,3.274312734603882
c98ca86b7d08f75244de0b1f209f13abd80a2002,2.504610061645508
d8b29df3558724090efaf18326937075c25ba7f3,4.873467683792114
f373cd5c5ea9e6e9c619d9913b1a9bc66001a1b8,2.346778631210327
3f48eff1ee39e772bd0c1c097ff99fb62786e69f,2.82458233833313
41fc8a10bb8eb0e7b106e25eb643481376ac1829,2.5653176307678223
432c63d9851cadb7e93a110a9a22716b0e033d87,2.523345470428467
fa6c9ba35de4ec98f5487f296bab7ee1b7fb2da5,2.7175986766815186
9447289c87522d96d54228e817c5aa3cd04744c6,3.554701566696167
c757e65431ad1aec9a3bebe81ac919577e51ac58,3.6537845134735107
24df43fa448efae530da9ed8d816a1ba3541bbcb,2.560591459274292
fdda9ca65689423794a8378c1f28faca7dffddf0,2.9422926902770996
8b8231108fb5930bab5c7e2f20685c9a9d237749,3.526742696762085
f1b513cf91663498aa1677580776a7c42c7322f2,2.3057007789611816
91bbae3c35230734fd2cf6926a7ac1239119fc6e,2.331075668334961
a1e709ddf0ca48b25ad07ee13a2fbdb0a6d97c0e,3.9744482040405273
af67ae868e0d150e4d73e48a301c831bc2732b0c,2.518667221069336
7b175fc2bc63433c132fe19b5e3ce4b67938437f,2.458157777786255
6d95e3680c8edf49c2353633dd9c1a7072440989,3.488013505935669
daacb02057cd702900f986a0a6867730ece13014,3.326467275619507
88feabb4296d6483bdb5c85fed489e5014161ca5,12.34160828590393
