commit,tempo
d31ff2fed352cc15d808cb8aa91eba6576ed13ae,3.6221914291381836
899f5aa41769c6b6265c95bd63517b35e760f1fa,2.3388869762420654
ec9d809ddd2ed6930d1bf970999b152c5debdaa4,2.3747174739837646
b14a7a36e47934375c768d3d317403b01a6982ea,2.689873218536377
16c395e32c54fe38d05b88237c376d105c45231a,2.24446964263916
b9c18a7b4c6d194645a20312352cd4d4994eafb4,3.5100409984588623
e7b2df21a92939e9f01ce0f9afd6112aafc1cfba,2.2223989963531494
2efa70955299ff7bb5d5bc9a5d12c218f922ab03,2.7214016914367676
f440a54026a53dd9adc957b572019956b7e41f65,2.3541829586029053
b401cf1fbafe50b67d1ed4aebef5bf2909e662e3,2.8565526008605957
6e91651a574fbc38eae152c8f7dc3c0c7d42fb7b,2.280470609664917
7fdd27f7bd83a8323e07df304bb4722116d852ff,2.3065097332000732
27f1fd142499654c26302bf260a6cd534dd16047,2.5198442935943604
511a533d15c070ac4c0f9a510dd78f0619581b77,8.828993082046509
e7466435664b7d15252b00adc6381e0d20a122af,2.4474472999572754
027931a8a123cb866279ba98609137816a41d40a,2.21463942527771
3376cf01580ecd9cd099b5513874c8bed2490839,2.697948932647705
5ecbbefb6d83fbc4c8919b94b33f491fa0e0055f,3.960437297821045
afe17a4bda72dc722e505967efc88ef449c0fd75,2.9550023078918457
c98ca86b7d08f75244de0b1f209f13abd80a2002,2.3709561824798584
d8b29df3558724090efaf18326937075c25ba7f3,4.9822022914886475
f373cd5c5ea9e6e9c619d9913b1a9bc66001a1b8,2.3091773986816406
3f48eff1ee39e772bd0c1c097ff99fb62786e69f,2.6544206142425537
41fc8a10bb8eb0e7b106e25eb643481376ac1829,2.4673385620117188
432c63d9851cadb7e93a110a9a22716b0e033d87,2.2205312252044678
fa6c9ba35de4ec98f5487f296bab7ee1b7fb2da5,2.4838600158691406
9447289c87522d96d54228e817c5aa3cd04744c6,3.136082410812378
c757e65431ad1aec9a3bebe81ac919577e51ac58,4.698883771896362
24df43fa448efae530da9ed8d816a1ba3541bbcb,2.237480640411377
fdda9ca65689423794a8378c1f28faca7dffddf0,2.7915711402893066
8b8231108fb5930bab5c7e2f20685c9a9d237749,3.6104044914245605
f1b513cf91663498aa1677580776a7c42c7322f2,2.280263662338257
91bbae3c35230734fd2cf6926a7ac1239119fc6e,2.2584922313690186
a1e709ddf0ca48b25ad07ee13a2fbdb0a6d97c0e,3.9804306030273438
af67ae868e0d150e4d73e48a301c831bc2732b0c,2.2731244564056396
7b175fc2bc63433c132fe19b5e3ce4b67938437f,2.399048328399658
6d95e3680c8edf49c2353633dd9c1a7072440989,2.875349283218384
